date,count,Bronx,Chautauqua,Chemung,Erie,Nassau,Niagara,Queens,Steuben,Suffolk,Allegany,New York,Warren,Westchester,Albany,Kings,Monroe,Onondaga,Rensselaer,Richmond,Saratoga,Ulster,Broome,Cattaraugus,Dutchess,Essex,Genesee,Greene,Livingston,Montgomery,Oneida,Wayne,Wyoming,Chenango,Cortland,Delaware,Franklin,Fulton,Hamilton,Herkimer,Lewis,Madison,Ontario,Orange,Orleans,Rockland,Schuyler,Tioga,Cayuga,Jefferson,Oswego,Otsego,Schenectady,Schoharie,St. Lawrence,Sullivan,Tompkins,Washington,Yates,Columbia,Putnam,Seneca,Clinton
2018-11,171.55370017837603,175.11818603572257,22.00609756097561,NA,314.3408703071672,325.6335376722751,73.1003861003861,215.90881913303437,10.090632603406325,325.0855563234278,7.484384384384384,181.97569444444446,NA,113.06927374301677,110.81760435571688,207.6704750450992,639.0506329113924,105.78706234543797,96.74251712946267,134.0514598540146,119.64146341463415,NA,116.44818913480886,13.247826086956522,147.9393524851801,NA,NA,81.97889447236182,209.98928571428573,103.33962264150944,77.30215723179383,NA,NA,57.915219378427786,79.62537313432836,50.02536231884058,NA,NA,NA,NA,NA,NA,NA,119.3294174444802,NA,79.47299297077322,NA,NA,NA,NA,NA,96.60520094562648,409.6923076923077,NA,NA,40.257777777777775,68.52448657187993,NA,NA,15.505882352941176,NA,55.82835820895522,NA
2018-12,174.89032291932267,179.90230802728988,NA,78.41699716713882,554.8825656642558,221.07441918250714,NA,193.6836079307456,27.01088888888889,252.15563206625413,18.8748204882719,179.175,NA,109.20901521676716,102.87869520897044,200.58363417569194,NA,167.87123955946484,59.64545454545455,187.381114419396,139.39356814701378,NA,169.8310309973046,NA,133.45692567567568,NA,NA,NA,NA,90.29842446709917,97.50173330251907,NA,NA,68.52188940092167,185.19718309859155,NA,NA,NA,NA,87.28033472803347,NA,26.341269841269842,NA,184.65128205128204,NA,117.58697991391679,NA,74.72895277207392,96.13321596244131,NA,53.90256864481842,NA,118.28109452736318,NA,NA,NA,77.09674952198853,NA,66.8411214953271,57.07009510390983,164.03266194882963,159.6778523489933,NA
2019-1,181.39370671484494,196.74978512080986,NA,NA,NA,158.0741669882928,NA,NA,NA,302.0494791666667,NA,245.61582599412864,NA,111.87212848139866,NA,398.92287694974004,NA,NA,NA,127.3400270322456,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,86.36303568057392,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-2,176.90114269448173,129.01957527583343,NA,NA,NA,179.35217536441527,NA,190.4530612244898,NA,199.81953488372093,NA,NA,NA,NA,NA,162.72935598577638,NA,NA,NA,236.78508771929825,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.6722025592159,NA,168.28434826371415,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2019-3,166.2983108167615,NA,26.732383808095953,NA,193.76254993920443,177.07843806215496,69.23430493273543,227.32541175567243,NA,126.55263157894737,NA,NA,NA,NA,18.559895833333332,138.98027210884354,188.7173719871154,NA,NA,334.72843450479235,NA,95.17727897388914,NA,NA,224.91935483870967,NA,NA,NA,73.72281959378734,NA,NA,112.34808102345416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,46.5021761969083,116.52648249164174,NA,69.4120267260579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.33174692049272,NA,NA
2019-4,151.96674177968137,227.6175329712956,58.58522181019091,118.88530899494172,179.19913169319827,186.34586706774616,107.18744804655029,201.10098743267505,199.85384615384615,107.2283849918434,158.6153846153846,368.3238512035011,NA,353.5977358490566,481.14622641509436,425.05555555555554,187.63659466327826,108.30434155488244,478.61471861471864,296.0784410458806,78.03517534537725,108.44952380952381,46.85013321492007,65.79343773303505,120.87513029881862,NA,81.8458127238615,31.78146853146853,24,32.76040061633282,45.81161798490319,124.82857142857142,NA,30.064935064935064,31.310728744939272,NA,NA,40.75796661608498,NA,56.94056242011078,NA,29.05888582927346,165.6471748878924,492.32106824925813,79.24257425742574,680.3485639686684,6.663840096910963,38.17857142857143,NA,140.39798850574712,81.5077688004972,62.82258064516129,274.64611872146116,120.58608058608058,NA,NA,NA,62.8280303030303,NA,NA,662.6753472222222,28.32656663724625,84.7687125748503
2019-5,128.1162064081146,192.73776662484318,74.62278481012659,92.00756302521009,181.30885366567688,211.4362495261362,119.40918023582257,298.09517326732674,115.05798904927825,229.74852569502949,55.54276315789474,231.75410393807945,70.31740908112761,172.61760118216895,132.91453265044814,351.7564102564103,200.59799702036088,109.52133124860397,65.4469696969697,223.56988472622479,94.59858893427405,86.20016447368421,61.31907308377897,76.5546194889076,97.96059761573,1.7754237288135593,105.09729604807026,NA,66.80747126436782,42.44562899786781,36.063960396039604,56.72258064516129,50.77169650468883,38.98297557364915,NA,19.530061664953752,NA,56.045776428932726,3.490566037735849,6.919475655430712,NA,NA,208.85901162790697,169.7248062015504,62.19642857142857,NA,6.711252653927813,5.361878453038674,39.63261117445838,19.795021666834625,42.369565217391305,36.615177610333696,131.24988929889298,13.19548584544759,NA,NA,39.04704238472287,23.537919602154993,25.123866213151928,NA,NA,NA,NA
2019-6,142.4738685213015,214.89580544399823,53.16057233704292,11.871951219512194,166.23017916114102,257.2242030201342,135.68124275222266,561.3514952888161,288.1626016260163,162.50888000888,NA,286.7227448810183,30.52892561983471,189.34614614614614,79.98574952041655,229.98157335223246,260.31447661469934,188.8176526490853,NA,NA,154.63677811550153,19.412254160363087,183.49653739612188,20.898280802292263,55.6810387333589,37.880122950819676,NA,33.52882037533512,26.77887039838628,101.77667844522968,102.62710267797067,44.83513513513513,NA,NA,NA,10.07746196957566,61.701438848920866,7.061643835616438,NA,72.14878048780488,25.100276625172892,NA,114.22145669291339,278.05223880597015,57.06839309428951,137.16296296296295,NA,21.25245901639344,34.142857142857146,44.74690496948561,14.245551601423488,NA,260.73140138408303,NA,NA,12.187646861362873,108.95020746887967,NA,NA,73.6385426653883,73.21797520661157,18.78723404255319,33.391618497109825
2019-7,132.17540504150728,NA,60.009756097560974,75.24384048768097,166.6316953486765,231.928002920774,136.77584760991974,221.52590585844902,34.640996418104855,202.79124579124579,36.66541353383459,302.8996212121212,88.17892976588628,185.96056338028168,140.9060516292848,217.0787886100386,178.67972416990207,108.23060002444092,91.74463569912757,252.12082777036048,72.55574043261231,95.75721862109606,170.46527134654565,38.63396730063397,83.92194796531021,20.93312302839117,81.04898970644301,NA,22.011492122335497,117.06782608695652,121.463133640553,237.23511293634496,NA,0.48161764705882354,58.207207207207205,17.80591259640103,84.65090543259558,NA,55.85024630541872,114.76209357652657,NA,117.88235294117646,105.59129759129759,106.68609125893347,NA,172.882966396292,99.67559523809524,0.9761904761904762,137.72507122507122,21.778530377668307,0.2323943661971831,24.27867203219316,155.47211155378486,NA,41.54080357142857,NA,NA,32.756,NA,54.655797101449274,84.76489707475623,122.17757009345794,29.60954320628455
2019-8,134.78136786079355,216.08261324954177,55.55254848894903,80.80365182591295,251.79225891099935,217.7978231091037,75.5267146646457,146.62152777777777,22.67419072615923,245.33648899840054,NA,242.94097222222223,140.68003207698476,161.7874103263615,22.176190476190477,194.78125,193.34896203841427,156.1891065971598,39.38169642857143,NA,127.75163128768482,197.11062225015712,45.82283950617284,36.0196671709531,169.70679468242244,1.8311688311688312,81.71445537835086,NA,34.226575982133795,54.9945590569032,91.95540691192865,52.59756097560975,39.573005093378605,41.79113924050633,383.22340425531917,25.99145299145299,NA,92.6263358778626,81.97727272727273,67.90889212827989,NA,86.0275590551181,79.54393955077114,117,52.693247588424434,94.9342105263158,31.185697808535178,0.2857142857142857,93.8351822503962,21.259865005192108,184.3180412371134,32.63663484486874,128.22298850574714,48.53631284916201,28.40224358974359,85.47716833288301,NA,28.636,24.61757624398074,76.70749883558453,150.234375,NA,NA
2019-9,135.90300283986767,275.8651381115725,45.27625178826896,248.4765625,160.51128401228974,205.13124470787469,105.39421629757041,NA,291.60625,278.2350719967778,NA,NA,85.85144566301096,162.243511519898,NA,NA,187.12139156180606,108.90179765265191,NA,53.7891187564293,62.87335092348285,154.87747524752476,91.34012124980569,50.67043565014965,86.25669177025678,NA,210.8181818181818,NA,22.30273684210526,87.45048076923077,113.61540307101727,17.333333333333332,NA,39.99289380181603,NA,123.10763888888889,40.94086021505376,NA,NA,55.33370165745856,NA,NA,142.56785714285715,294.72304199772987,49.07692307692308,158.2146875,62.66975308641975,68.96224066390042,NA,18.321980143408716,NA,117.54893410852713,NA,85.94444444444444,NA,479.828431372549,NA,46.13388157894737,NA,NA,81.73831775700934,NA,NA
2019-10,147.47836854771327,203.61672669968482,83.0974212034384,37.24178832116788,173.53618503903954,221.6239021455785,190.61324786324786,145.53744121548294,7.15907207953604,223.3280116110305,13.474585062240664,225.42064253176696,NA,164.0285929270128,98.11750465549348,151.79105993904503,227.68548229309332,137.1206112424959,202.60714285714286,77.14890800794176,NA,115.9,200.87704174228676,15.511904761904763,89.66534777176176,NA,177.25882352941176,NA,25.489813569094753,NA,80.22439618049054,39.445754716981135,177.86437246963564,NA,211.07638888888889,NA,43.24444444444445,NA,16.37,182.11940298507463,NA,100.33070866141732,92.27106636838181,NA,50.75555555555555,NA,46.28496503496503,NA,35.744698897370654,121.0468009478673,100.6069592724397,NA,NA,NA,77.06020066889631,192.38888888888889,75.69360146252285,NA,10.83479020979021,NA,NA,NA,NA
2019-11,117.24001774622893,65.04046858359958,34.97232472324723,74.81470923603193,158.22547556881761,135.84499765147956,77.90362750406064,54.04769310523587,52.81986656782802,328.6706560283688,16.65473823724321,487.087089381207,NA,NA,100.12118126272912,498.8076923076923,55.43891042319333,131.49786804308798,74.89667747163695,NA,NA,NA,189.82864583333333,76.85416666666667,NA,NA,112.16311300639659,NA,21.44436813186813,NA,135.1710414902625,38.937252311756936,48.40229885057471,NA,65.25627476882431,120.03645833333333,NA,NA,NA,10.993150684931507,NA,NA,11.087256908904811,185.53047989623866,43.79867256637168,89.65710643722116,64.64584382871537,NA,74.27445526193787,NA,96.5340909090909,NA,NA,NA,57.526315789473685,NA,57.584226646248084,NA,33.44972451790633,NA,NA,45.404553415061294,NA
2019-12,136.78744668895828,NA,NA,NA,459.3203883495146,81.6781167656116,125.1,144.29767003597738,NA,96.53642474962273,NA,310.6768526719811,NA,23.205357142857142,135.48461368164712,238.1695532128514,330.21064814814815,335.6730769230769,145.49240986717268,713.4770833333333,NA,NA,125.57291666666667,NA,124.39320388349515,NA,NA,84.48844621513945,NA,NA,316.44444444444446,NA,NA,NA,42.283732660781844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.08854166666667,117.91720683559222,NA,NA,NA,NA,NA,NA,NA,265.8449848024316,NA,NA
2020-3,101.85421374372636,NA,NA,58.079504929725196,121.6360683923966,125.72801020873212,39.49194136227424,NA,49.45889748549323,157.92504763921235,NA,NA,NA,NA,NA,NA,201.3196379990006,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.08520761245675,NA,43.624308216262236,NA,NA,26.502266545784224,10.66423125794155,NA,NA,NA,NA,NA,NA,NA,NA,NA,75.62633689839572,NA,12.082859848484848,NA,37.35452181450448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.61031726810366,NA,NA,NA,NA
2020-4,61.950256433762675,NA,22.305075214396176,146.00520833333334,80.11874821748036,63.51958795900939,54.19623830723826,NA,49.56128918633322,129.10646503602965,10.778934033119175,NA,NA,NA,108.0346889952153,NA,169.42057598261184,NA,34.00234294918729,259.024111411349,NA,NA,31.61321206318813,16.561215932914045,NA,NA,14.873711340206185,27.163855421686748,35.238839285714285,NA,NA,20.36875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,NA,NA,42.75109120147025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.709808102345416,NA,NA,NA
2020-5,103.34240513498206,NA,27.83661971830986,52.206700738216924,93.11891271605823,169.02024528647263,46.48989898989899,NA,38.82695430294595,190.46262581816183,21.73952802359882,NA,NA,NA,138.33677588958784,126.496454734203,163.09797970217207,201.2043650793651,78.1984649122807,109.38421463922897,52.240615058324494,74.09347826086956,67.45818137612449,46.77097661623109,NA,NA,90.34375,8.205607476635514,33.646153846153844,55.78326281147156,106.4106052193226,81.69472986410341,NA,NA,60.81598012833782,NA,57.075221238938056,58.15678101955755,NA,166.6155303030303,14.542056074766355,65.91150646950092,83.92524522457408,NA,NA,NA,47.09074074074074,NA,NA,37.175,61.466431095406364,89.00260416666667,NA,38.81721068249258,NA,NA,NA,50.144947874899756,32.793661971830986,5.71505376344086,NA,NA,22.181818181818183
2020-6,131.99019224344937,164.46153846153845,78.75572979493366,91.4958901258974,128.92032781345048,277.2211014982064,56.081859617137646,282.426318948115,42.39828464218708,162.97725378524794,35.21739130434783,NA,49.15828360329639,105.33660251665432,175.33006962576152,283.45021068973165,150.08429448216563,72.88679245283019,139.27091963545982,175.4992449981125,210.82056451612902,67.15963324321147,100.53139300750503,67.4900128040973,60.625958179068675,28.108727810650887,86.31133968891119,NA,94.23893051771117,136.2471264367816,91.73044217687075,NA,65.4832491968793,65.79858870967742,NA,39.17901234567901,NA,34.701492537313435,29.82625,62.94794898310927,15.746035291489838,40.93382352941177,163.20661157024793,NA,39.15488721804511,66.43604651162791,78.39420589756854,NA,NA,38.04749545808461,45.81558240053197,37.61803972647346,72.37358053302434,45.98822780782692,37.44603597601599,NA,208.46458333333334,NA,61.99334945586457,NA,71.73705408515535,NA,47.303503950532466
2020-7,124.20819136974622,118.90145879625157,85.74495543672015,121.5154338963308,134.93713296190333,214.56303905417192,98.81618092481658,558.4953938277291,53.70451612903226,186.14710552908906,42.99222972972973,188.4132282811528,NA,95.13864864864865,97.20925110132158,153.12494729444836,193.99893453297028,92.11523138216366,115.24598478444632,NA,164.72435897435898,108.71732522796353,NA,65.60900253029698,42.96698943661972,NA,249.8614982578397,94.43958868894602,50.76747839748625,286.01293103448273,120.89088397790056,53.95161290322581,NA,NA,NA,40.60176895696257,NA,NA,NA,NA,33.141486810551555,NA,232.8319097010372,59.796679469706355,NA,NA,71.69808173477898,NA,30.535625517812758,45.812476928756,49.15045170257123,23.25280199252802,149.17857142857142,80.092,17.412280701754387,70.41356981981981,89.57901013714967,NA,57.024,NA,NA,67.78976435935199,NA
2020-8,139.58372307594414,626.5001665741255,14.025957972805934,48.703448275862065,83.3140762782596,207.80680080729007,78.746936142765,482.52665534804754,5.743360318136628,197.22943870923635,30.71090047393365,449.9175,120.42307692307692,280.724564619615,353.6338652482269,414.42360712234347,82.77988942639945,132.19668297988036,113.54286779324056,206.6435185185185,128.14102564102564,201.98076923076923,267.4733072916667,51.14367816091954,163.88846421125783,31.085987261146496,74.75531914893617,NA,18.276101450271497,122.21604938271605,138.37538556446637,23.88582486695694,NA,NA,65.23236349143085,64.53125,15.59863481228669,103.39741697416974,30.42753623188406,91.42143757881463,23.899202733485193,118.28078158458244,28.943585780525503,190.20071684587813,15.59330985915493,NA,29.672272945699184,NA,74.02069908221051,19.793258426966293,79.47871559633028,NA,106.46832061068702,NA,9.516618497109826,81.59978366684695,85.73886182725437,108.51927710843374,12.197847358121331,NA,116.13170731707316,259.65770609319,NA
2020-9,119.73056216450047,388.4785979647876,12.735042735042734,40.07452875785403,59.976907630522085,202.91456270051611,61.235895018073236,101.83239038189534,8.708187974553663,232.02706617555768,15.798789173789174,NA,149.58333333333334,NA,120.82701812191104,169.83227049289226,57.076726994646954,105.91147444395345,185.27646544181977,175.38880994671402,279.1536643026005,NA,110.1703088314972,11.40006903693476,49.194647127352994,25.335994677312044,11.34348075818495,NA,8.298254364089775,98.52478134110787,101.40434914841849,132.17628205128204,16.031687242798355,NA,146.27051671732522,NA,NA,NA,NA,62.16492146596859,25.516985138004248,NA,19.9595015576324,106.41845961958217,25.607508532423207,NA,2.5576923076923075,92.27414544620326,103.74150268336315,39.2286012526096,72.15039483129935,NA,89.24384236453201,NA,NA,71.48382242287434,167.75,90.12607944732297,62.696911196911195,NA,96.66625766871165,79.53011363636364,NA
2020-10,157.11470200576804,183.5167381974249,NA,55.91591591591592,105.02956705385428,149.94789321325186,88.7287166454892,358.78534157501804,14.974933718968426,209.43407864302236,5.440307328605201,379.17082380999705,NA,284.1439615348355,167.54792560801144,365.9525691699605,56.43366778149387,85.10731707317073,183.70066273932252,132.30730478589422,290.1458333333333,284.5689102564103,79.79245283018868,NA,215.69891944990178,NA,9.587266739846322,319.52256944444446,NA,71.84225352112676,110.12687125748504,109.23076923076923,NA,NA,135.85263157894738,NA,25.28008806262231,NA,NA,43.80057803468208,8.666974738139249,NA,NA,118.52884973321753,17.827715355805243,122.78391003460207,NA,NA,77.06372194062274,56.1314619690484,NA,70.77649154051647,207.77777777777777,NA,30.18199784405318,208.08018867924528,109.34,NA,NA,142.71041666666667,420.7227564102564,45.18153846153846,45.87093980077956
2020-11,138.43315622655376,140.496515101228,NA,NA,90.4407619047619,NA,NA,377.5025166803231,NA,NA,NA,342.0839160839161,169.3602564102564,127.23322475570032,256.77903835764454,288.34161073825504,NA,145.64524388682628,114.76153846153846,NA,159.23708920187792,63.36875,NA,NA,375.28125,11.122073578595318,NA,NA,6.185852090032155,57.446191051995164,91.57507082152975,NA,NA,NA,NA,NA,19.023849512932482,NA,NA,68.0465367965368,NA,NA,NA,104.7433628318584,NA,NA,NA,NA,58.1101083032491,25.29953917050691,NA,NA,102.44450489662677,NA,45.5806310254163,NA,15.73049645390071,NA,NA,NA,NA,151.2,97.11620016963528
2020-12,129.52196624698635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,119.15099223468508,NA,NA,108.12423873325213,83.75739041794088,NA,108.90765027322405,NA,NA,NA,NA,NA,NA,NA,NA,45.9980732177264,190.5748299319728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,166.18014157973175,NA,NA
